"Click Date","Install Date","Device Id","Device Name",MAC,IDFV,IDFV_OLD,IDFV_NEW,IDFA,IDFA_OLD,IDFA_NEW,GDID,"Sub Publisher",Country,IP,"Glispa Click ID"
"2016-11-01 00:38:39","2016-11-01 00:47:21",290F554B-AE0D-4E59-9F8A-7E71B9F8C5D1,"iPad2,2",02:00:00:00:00:00,736FEE2A-1652-4197-858E-015F9CECE124,9A71A1E2-95C0-4F70-865B-FF502621E4D7,736FEE2A-1652-4197-858E-015F9CECE124,290F554B-AE0D-4E59-9F8A-7E71B9F8C5D1,A9DE4C53-1014-4DF0-8F3F-6E887BA7417C,290F554B-AE0D-4E59-9F8A-7E71B9F8C5D1,5919091830,CD41951,RU,109.252.26.78,CD41951p1561_84eac22b768f___2119552___2185832___87954162-9fcb-11e6-a2a7-1140e36ed27b
"2016-11-01 02:10:06","2016-11-01 02:14:49",4CD5867F-3B43-49D3-A61B-D2602F4E5275,"iPad2,2",02:00:00:00:00:00,C6D95263-FF1F-4D28-A42F-78493790CA52,736FEE2A-1652-4197-858E-015F9CECE124,C6D95263-FF1F-4D28-A42F-78493790CA52,4CD5867F-3B43-49D3-A61B-D2602F4E5275,290F554B-AE0D-4E59-9F8A-7E71B9F8C5D1,4CD5867F-3B43-49D3-A61B-D2602F4E5275,5919154272,CD41951,RU,109.252.26.78,CD41951p2190_7e0683e1d34e___2119552___2185832___4d287622-9fd8-11e6-bf17-1140e3a2a31c
"2016-11-01 04:40:55","2016-11-01 04:43:25",077E384A-B7E1-42DC-917E-842C4341B9F2,"iPad2,5",02:00:00:00:00:00,8F6E1AC4-3369-45ED-B3CE-54D8592BE18B,,,077E384A-B7E1-42DC-917E-842C4341B9F2,,,5919255082,CD41951,RU,95.110.16.48,CD41951p2870___2119552___2185832___5f71c5ee-9fed-11e6-8df2-1140e42433f9
"2016-11-01 05:02:15","2016-11-01 05:04:29",E82931BF-28D9-47FF-982F-8CDA9F3F6A00,"iPad2,7",02:00:00:00:00:00,B32CB2DB-F452-415D-A771-AE5EB2C1268F,,,E82931BF-28D9-47FF-982F-8CDA9F3F6A00,,,5919269512,CD41951,RU,2.62.3.221,CD41951p2870___2119552___2185832___5a13a632-9ff0-11e6-b4a0-114116bb084f
"2016-11-01 05:08:49","2016-11-01 05:14:52",BF2C43C8-F811-4542-9D42-776BA954E7F8,"iPhone6,1",02:00:00:00:00:00,DF89D1CF-DA96-47C9-AC5E-9EC72051A1E6,,,BF2C43C8-F811-4542-9D42-776BA954E7F8,,,5826852696,CD41951,RU,5.138.200.144,CD41951p1561_19e0e38f81f6___2119552___2185832___45817c5c-9ff1-11e6-827c-1140e4c45733
"2016-11-01 05:25:27","2016-11-01 05:27:56",43F98CDE-71BA-4F39-9A42-47F84C34CC82,"iPad2,7",02:00:00:00:00:00,A0A9543E-151D-4103-96CF-2B4CD4DE711A,,,43F98CDE-71BA-4F39-9A42-47F84C34CC82,,,5822818876,CD41951,RU,46.174.113.120,CD41951p1561_c6bfa84ecfb1___2119552___2185832___97ed270a-9ff3-11e6-bff9-1140042ca087
"2016-11-01 06:18:28","2016-11-01 06:20:20",4A5B01E4-D1B5-446B-A595-C02838F13BFC,"iPhone5,2",02:00:00:00:00:00,6BA53667-3AC8-4ECC-88A5-215C427F4410,2782D7D2-BD10-4406-9501-9D8C5183E2B9,6BA53667-3AC8-4ECC-88A5-215C427F4410,4A5B01E4-D1B5-446B-A595-C02838F13BFC,B67D038D-050F-4147-9491-54C71F2C1CD8,4A5B01E4-D1B5-446B-A595-C02838F13BFC,5919319275,CD41951,RU,109.252.45.130,CD41951p1561_79b316d6f70f___2119552___2185832___00864c5e-9ffb-11e6-b907-11407fd6083d
"2016-11-01 06:18:16","2016-11-01 06:20:50",AB560FC9-F2B7-483E-949A-1F04D6E0300A,"iPhone8,1",02:00:00:00:00:00,D5AF05A2-4E50-4F6A-828A-7694D9266EE0,,,AB560FC9-F2B7-483E-949A-1F04D6E0300A,,,5919319378,CD41951,RU,136.169.165.155,CD41951p1561_84eac22b768f___2119552___2185832___f7393cf6-9ffa-11e6-b116-11407fce6143
"2016-11-01 06:31:45","2016-11-01 06:34:26",ED955CB1-059E-4D17-B7A7-2ED37184F4E8,"iPhone5,2",02:00:00:00:00:00,CB50F107-FAA0-4169-8832-125F4522F714,6BA53667-3AC8-4ECC-88A5-215C427F4410,CB50F107-FAA0-4169-8832-125F4522F714,ED955CB1-059E-4D17-B7A7-2ED37184F4E8,4A5B01E4-D1B5-446B-A595-C02838F13BFC,ED955CB1-059E-4D17-B7A7-2ED37184F4E8,5919328379,CD41951,RU,109.252.45.130,CD41951p1561_86a4ae4dfabc___2119552___2185832___db5d740a-9ffc-11e6-a107-114004b66643
"2016-11-01 06:47:47","2016-11-01 06:49:37",E94ABC9F-4716-4E60-B4AB-C8B34AF8F6FC,"iPhone5,2",02:00:00:00:00:00,B2421DF0-9DB0-4BA8-ABB2-77A49A4548A4,CB50F107-FAA0-4169-8832-125F4522F714,B2421DF0-9DB0-4BA8-ABB2-77A49A4548A4,E94ABC9F-4716-4E60-B4AB-C8B34AF8F6FC,ED955CB1-059E-4D17-B7A7-2ED37184F4E8,E94ABC9F-4716-4E60-B4AB-C8B34AF8F6FC,5919338263,CD41951,RU,109.252.45.130,CD41951p1561_b32a96698d40___2119552___2185832___18a6909c-9fff-11e6-95bf-1140ec82b4c0
"2016-11-01 06:42:30","2016-11-01 06:49:54",934C5CB4-A828-4B38-BB8D-272684391C45,"iPad3,3",02:00:00:00:00:00,E4423ECB-A83D-4B4F-93AC-85A608C058CC,,,934C5CB4-A828-4B38-BB8D-272684391C45,,,5919338462,CD41951,RU,188.0.188.244,CD41951p2870___2119552___2185832___5b68fdf8-9ffe-11e6-80cb-1140040a2b50
"2016-11-01 06:59:54","2016-11-01 07:04:58",1771267D-D058-488E-88C2-58B1807392C0,"iPhone6,2",02:00:00:00:00:00,87D5D793-7A5B-4E23-AFCD-98ACB9672850,,,1771267D-D058-488E-88C2-58B1807392C0,,,5919348426,CD41951,RU,171.33.253.133,CD41951p1561_52704597ba36___2119552___2185832___c9e01238-a000-11e6-a562-1140ecc7b9f6
"2016-11-01 06:27:02","2016-11-01 07:07:26",AAF4BBC7-7F7A-4604-B2EF-A0FD4BCD725D,"iPhone6,1",02:00:00:00:00:00,E7CD55EA-2678-4FCA-9162-09EBE79A7F49,,,AAF4BBC7-7F7A-4604-B2EF-A0FD4BCD725D,,,5919350151,CD41951,RU,2.93.6.150,CD41951p2870___2119552___2185832___32becb1e-9ffc-11e6-be03-11407f1f163f
"2016-11-01 07:07:13","2016-11-01 07:09:43",A864D5D8-EC1E-4A8A-957D-85A0F806486A,"iPhone5,2",02:00:00:00:00:00,276E4E9D-CAE7-4FD5-8A9D-4A1B74302637,B2421DF0-9DB0-4BA8-ABB2-77A49A4548A4,276E4E9D-CAE7-4FD5-8A9D-4A1B74302637,A864D5D8-EC1E-4A8A-957D-85A0F806486A,E94ABC9F-4716-4E60-B4AB-C8B34AF8F6FC,A864D5D8-EC1E-4A8A-957D-85A0F806486A,5919352113,CD41951,RU,109.252.45.130,CD41951p488_04e65ff7832b___2119552___2185832___cf014560-a001-11e6-b913-11407f1df13b
"2016-11-01 07:15:58","2016-11-01 07:20:30",7A8F8D67-AA7E-484D-9F62-229EB0D59F62,"iPhone4,1",02:00:00:00:00:00,4438264B-D39A-405E-ACAE-F5F7513CB098,F19AD2E2-F4D9-43C8-BECF-A8D3EF677567,4438264B-D39A-405E-ACAE-F5F7513CB098,7A8F8D67-AA7E-484D-9F62-229EB0D59F62,7A8F8D67-AA7E-484D-9F62-229EB0D59F62,7A8F8D67-AA7E-484D-9F62-229EB0D59F62,5890905641,CD41951,RU,5.167.174.147,CD41951p1561_fa205e11ccee___2119552___2185832___08060e26-a003-11e6-bb44-114004c645e1
"2016-11-01 07:19:02","2016-11-01 07:24:58",E869BA29-0A7B-4A7C-A808-DFFE1E442002,"iPhone4,1",02:00:00:00:00:00,9AED1B3D-0608-4E31-ABB6-F5A43AE485BD,,,E869BA29-0A7B-4A7C-A808-DFFE1E442002,,,4316644488,CD41951,RU,5.158.232.252,CD41951p488_04e65ff7832b___2119552___2185832___75a175b0-a003-11e6-89fc-1140eb321682
"2016-11-01 06:56:23","2016-11-01 07:29:18",D8C265A3-D756-46C2-9F15-A8422E544080,"iPhone6,2",02:00:00:00:00:00,285041E0-5BBD-4EF2-8233-E91C8607380F,01F5341E-1C29-4C31-A94A-97BCF791BCA8,285041E0-5BBD-4EF2-8233-E91C8607380F,D8C265A3-D756-46C2-9F15-A8422E544080,D8C265A3-D756-46C2-9F15-A8422E544080,D8C265A3-D756-46C2-9F15-A8422E544080,5919364226,CD41951,RU,128.140.166.26,CD41951p1561_fa205e11ccee___2119552___2185832___4bae18b0-a000-11e6-933b-1140ecb44d74
"2016-11-01 07:34:00","2016-11-01 07:41:17",00000000-0000-0000-0000-000000000000,"iPhone6,2",02:00:00:00:00:00,335E095A-6991-4049-B9A9-0604D67B840F,,,00000000-0000-0000-0000-000000000000,,,5370663086,CD41951,RU,46.191.168.127,CD41951p2870___2119552___2185832___8c69b3dc-a005-11e6-a689-11407fb45042
"2016-11-01 08:07:05","2016-11-01 08:07:57",00000000-0000-0000-0000-000000000000,"iPhone7,2",02:00:00:00:00:00,F52C4840-263E-418A-A9E3-CDA0B3F874EA,,,00000000-0000-0000-0000-000000000000,,,5919384690,CD41951,RU,5.100.94.19,CD41951p1561_dccbd2832899___2119552___2185832___2c11c7d6-a00a-11e6-b570-116073824f64
"2016-11-01 08:10:58","2016-11-01 08:21:53",00000000-0000-0000-0000-000000000000,"iPhone5,3",02:00:00:00:00:00,D49DC854-0541-4CF8-96FE-EB4B6CC237D7,3638D8A7-A34B-40D3-AD14-C017B0156F6A,D49DC854-0541-4CF8-96FE-EB4B6CC237D7,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,5919404604,CD41951,RU,46.191.254.60,CD41951p1561_97db712393e1___2119552___2185832___b6fa0552-a00a-11e6-92e6-1140e39472eb
"2016-11-01 07:55:18","2016-11-01 08:25:30",B218430F-8DD0-4AE6-B470-351D12DFF7E6,"iPhone6,2",02:00:00:00:00:00,27302213-7BF5-49E1-83BD-92162723B00C,,,B218430F-8DD0-4AE6-B470-351D12DFF7E6,,,5919405937,CD41951,RU,176.212.235.4,CD41951p1561_86a4ae4dfabc___2119552___2185832___8750a484-a008-11e6-b4e1-1140ec39aaba
"2016-11-01 08:07:28","2016-11-01 08:25:58",116B530F-A6CF-4402-BF14-9ADC5C77A34A,"iPhone6,2",02:00:00:00:00:00,5BDDA5CD-5FE2-4A92-9DB5-1763CF6E400F,,,116B530F-A6CF-4402-BF14-9ADC5C77A34A,,,5919408237,CD41951,RU,188.122.236.74,CD41951p2870___2119552___2185832___3a7274f6-a00a-11e6-aaaa-1140e224b8ed
"2016-11-01 08:11:43","2016-11-01 08:27:42",3E497133-BDDF-4FF0-B246-6FF72FC8EF26,"iPhone6,2",02:00:00:00:00:00,9019B78F-DCCB-4734-A30E-72CB9F298691,,,3E497133-BDDF-4FF0-B246-6FF72FC8EF26,,,5919409115,CD41951,RU,109.126.227.109,CD41951p1561_86a4ae4dfabc___2119552___2185832___d1d5589a-a00a-11e6-823f-1140eb764bd7
"2016-11-01 08:37:01","2016-11-01 08:39:41",00000000-0000-0000-0000-000000000000,"iPhone8,4",02:00:00:00:00:00,D034B24B-9727-4DEE-96EF-A067BDAD87E0,,,00000000-0000-0000-0000-000000000000,,,5919418557,CD41951,RU,178.129.160.69,CD41951p1561_b7459a9dfdbb___2119552___2185832___5b3b6180-a00e-11e6-aab2-114004c2fa11
"2016-11-01 08:48:41","2016-11-01 08:51:41",A261B31C-E702-4170-A5DF-B04DF56A9519,"iPad2,1",02:00:00:00:00:00,C1D2F238-1A27-4BCF-BD3B-3A5E8D95BA77,,,A261B31C-E702-4170-A5DF-B04DF56A9519,,,5919428334,CD41951,RU,89.169.39.115,CD41951p1561_84eac22b768f___2119552___2185832___fc1cb6ca-a00f-11e6-ad8f-1140e387502d
"2016-11-01 08:54:59","2016-11-01 08:58:47",81930A1E-2FF5-4E7A-AEC5-8655D80BB837,"iPhone6,2",02:00:00:00:00:00,A8591FC5-20A9-49D4-9D98-2EEEE0D728DD,,,81930A1E-2FF5-4E7A-AEC5-8655D80BB837,,,5919433372,CD41951,RU,95.78.17.47,CD41951p1561_79b316d6f70f___2119552___2185832___ddc47a04-a010-11e6-8670-1140eb8c0019
"2016-11-01 09:08:08","2016-11-01 09:10:01",03892787-4D16-404F-ACE0-BEA65F065964,"iPhone6,1",02:00:00:00:00:00,F1EDB793-C894-4907-A7A7-FE06D82E6994,,,03892787-4D16-404F-ACE0-BEA65F065964,,,5919443444,CD41951,RU,94.241.219.117,CD41951p2870___2119552___2185832___b384df02-a012-11e6-99ef-1140ebd21060
"2016-11-01 09:04:52","2016-11-01 09:16:56",83F16335-80C3-4F7E-A730-C3A6BA4878C4,"iPad2,5",02:00:00:00:00:00,B7DBD60B-36FB-4197-902A-AD1CAED04FF2,,,83F16335-80C3-4F7E-A730-C3A6BA4878C4,,,3266679593,CD41951,RU,84.18.118.250,CD41951p492_82a1ee33bdaa___2119552___2185832___3e8afc7c-a012-11e6-a999-11407f0da5eb
"2016-11-01 09:17:59","2016-11-01 09:35:49",F21CA116-16E7-4AE1-8EA2-456757C00A65,"iPad3,6",02:00:00:00:00:00,7A050768-EFBC-4687-9C91-FB973DE04AB1,,,F21CA116-16E7-4AE1-8EA2-456757C00A65,,,5510681072,CD41951,RU,188.187.81.57,CD41951p1561_79d690690720___2119552___2185832___13caebee-a014-11e6-84c3-1140ec439f00
"2016-11-01 09:33:17","2016-11-01 09:37:17",00B27A0B-BD0C-4FD5-9665-D61070F0B724,"iPhone6,1",02:00:00:00:00:00,2BAB5C95-42EF-41B8-9713-026F147A59A3,E1E4BF44-4F6B-4F0C-AFE0-0311E05D1A00,2BAB5C95-42EF-41B8-9713-026F147A59A3,00B27A0B-BD0C-4FD5-9665-D61070F0B724,00B27A0B-BD0C-4FD5-9665-D61070F0B724,00B27A0B-BD0C-4FD5-9665-D61070F0B724,5887755998,CD41951,RU,95.32.81.213,CD41951p1561_97db712393e1___2119552___2185832___37734486-a016-11e6-b89f-1140e2456b35
"2016-11-01 09:47:15","2016-11-01 09:50:16",228AA1BC-4B4C-43F2-BABF-2AF174A63067,"iPad2,1",02:00:00:00:00:00,51D5E8CA-92BB-45DB-A7DD-046FD909B865,,,228AA1BC-4B4C-43F2-BABF-2AF174A63067,,,4615543038,CD41951,UA,77.123.194.24,CD41951p1561_b0b844fed44d___2119552___2185832___2ad56ebe-a018-11e6-a64e-1140e2966fb5
"2016-11-01 09:48:24","2016-11-01 09:51:39",1A455B7B-2468-40CE-9F75-736E4A3EDB49,"iPad4,2",02:00:00:00:00:00,1800057A-3944-40D0-B3A6-F101173EEB2D,,,1A455B7B-2468-40CE-9F75-736E4A3EDB49,,,4141441989,CD41951,RU,95.153.128.112,CD41951p2300_a86d964e04fe___2119552___2185832___53655cc2-a018-11e6-ac8c-1140e311bc6e
"2016-11-01 09:53:57","2016-11-01 09:57:33",9CAB531C-9076-48F8-A8BD-F55C4DF4BF44,"iPhone4,1",02:00:00:00:00:00,4C1C5B81-D62D-4399-94B1-83916D054C4E,,,9CAB531C-9076-48F8-A8BD-F55C4DF4BF44,,,3789058124,CD41951,RU,185.57.30.132,CD41951p211_d82438c13688___2119552___2185832___187afe54-a019-11e6-be95-1161003b7815
"2016-11-01 09:53:49","2016-11-01 09:57:45",9E0BC73A-7ABA-4A25-B0DD-391F95BA0A79,"iPhone4,1",02:00:00:00:00:00,CED10E2A-2F3F-470B-A3F5-DA5C0F6EEFA8,,,9E0BC73A-7ABA-4A25-B0DD-391F95BA0A79,,,5623707542,CD41951,RU,176.210.240.46,CD41951p1561_cef703fea6b5___2119552___2185832___14348d56-a019-11e6-88bf-1140e329da0a
"2016-11-01 09:48:49","2016-11-01 10:05:00",68455A54-134F-467D-B7ED-BC941A69D83E,"iPhone5,2",02:00:00:00:00:00,972112DF-6918-4EB7-A007-D3B0E5A4B4C9,,,68455A54-134F-467D-B7ED-BC941A69D83E,,,5835506154,CD41951,RU,178.34.160.243,CD41951p1561_86a4ae4dfabc___2119552___2185832___62889c96-a018-11e6-8cbf-1140e311ef0c
"2016-11-01 09:53:01","2016-11-01 10:05:30",FF0170B5-96C0-41D8-B416-5CA7DD8977F9,"iPhone4,1",02:00:00:00:00:00,CD8C8DF3-C56C-45E2-9632-93355FCB6719,,,FF0170B5-96C0-41D8-B416-5CA7DD8977F9,,,5919493446,CD41951,RU,217.118.93.183,CD41951p2897_7b4e27e77ff0___2119552___2185832___f7755934-a018-11e6-aa24-1140e32959a0
"2016-11-01 10:03:09","2016-11-01 10:08:40",F5D6C2CC-F41A-4AA8-A1A3-531B5229C2CD,"iPad3,6",02:00:00:00:00:00,F92BCE48-ADF5-498B-B9B2-3E9063C74757,,,F5D6C2CC-F41A-4AA8-A1A3-531B5229C2CD,,,5919496620,CD41951,RU,31.135.83.51,CD41951p1561_97db712393e1___2119552___2185832___63ac24f6-a01a-11e6-91b0-1140ec64ec27
"2016-10-28 03:25:25","2016-11-01 10:23:31",E87BD0A6-6586-4013-ADE3-DB33A1A6B544,"iPhone4,1",02:00:00:00:00:00,044FFFBA-FA27-4C50-87B4-C4B5BFCF78D4,,,E87BD0A6-6586-4013-ADE3-DB33A1A6B544,,,5919510376,c3a07bd5901823597c831f039db5b2b7,fr,176.59.106.192,
"2016-11-01 09:31:55","2016-11-01 10:36:41",032568F0-7710-4136-A4CA-D2091A0EA018,"iPhone4,1",02:00:00:00:00:00,87B1A8BC-C8D0-4117-A735-CFB3C53350A2,,,032568F0-7710-4136-A4CA-D2091A0EA018,,,5919523384,CD41951,RU,213.87.153.21,CD41951p2357_a2135de4b7fe___2119552___2185832___06668f56-a016-11e6-9891-1140eb74b3a1
"2016-11-01 09:51:22","2016-11-01 10:36:46",F0D7FB4D-531A-42B1-AF84-DC63F7A4B5B4,"iPad2,2",02:00:00:00:00:00,F2903FB7-0D7E-4D79-862C-ED776D871192,,,F0D7FB4D-531A-42B1-AF84-DC63F7A4B5B4,,,5834395835,CD41951,RU,79.172.115.33,CD41951p1561_38a74db13ea6___2119552___2185832___bdf24276-a018-11e6-b3c9-1140e31e1952
"2016-11-01 05:04:37","2016-11-01 11:42:27",87DBEFAE-6F45-4549-8166-8119FEDEFBCB,"iPhone5,4",02:00:00:00:00:00,99475460-D190-41D4-820C-67E5B8BD4D8F,CBCEC0C0-1EF4-4444-8C71-DA9110CE2710,99475460-D190-41D4-820C-67E5B8BD4D8F,87DBEFAE-6F45-4549-8166-8119FEDEFBCB,87DBEFAE-6F45-4549-8166-8119FEDEFBCB,87DBEFAE-6F45-4549-8166-8119FEDEFBCB,5873783586,CD31341,RU,217.118.79.34,CD31341p250616___2119552___2185832___5163373495141172___A01033-250616___
"2016-11-01 15:11:21","2016-11-01 15:10:06",837DAC18-4F8C-4ABD-9014-04F2353B3BEC,"iPad3,6",02:00:00:00:00:00,4173BCC7-F043-4597-9334-9D63EF52980E,,,837DAC18-4F8C-4ABD-9014-04F2353B3BEC,,,5919834196,CD31341,RU,31.135.83.51,CD31341p59774___2119552___2185832___4313964660259979___A01033-59774___4603
"2016-11-01 16:25:49","2016-11-01 16:34:50",A700B8C5-2AAA-4AB9-AFD6-F108886EEE54,"iPhone6,1",02:00:00:00:00:00,8DB9AB7C-88C0-49ED-BC1B-CD47C6018306,,,A700B8C5-2AAA-4AB9-AFD6-F108886EEE54,,,5351134406,CD31341,RU,95.153.132.73,CD31341p59774___2119552___2185832___6635907921047351___A01033-59774___4603
"2016-11-01 17:13:40","2016-11-01 17:15:03",DB811F8F-2A99-4DB4-A459-D0A49A04ECB1,"iPad4,2",02:00:00:00:00:00,AC22C6E8-5E34-4911-98F1-0FC75A859DE9,,,DB811F8F-2A99-4DB4-A459-D0A49A04ECB1,,,3722764478,CD31341,RU,93.123.173.151,CD31341p59774___2119552___2185832___9090978685857314___A01033-59774___4603
"2016-10-28 03:13:37","2016-11-01 17:59:43",34B83DE3-F9F4-434E-A3F3-1ACD13BEA410,"iPhone7,2",02:00:00:00:00:00,D172167E-2C21-4967-8D63-027627802F56,,,34B83DE3-F9F4-434E-A3F3-1ACD13BEA410,,,5920018871,c3a07bd5901823597c831f039db5b2b7,fr,37.21.188.22,
"2016-11-01 08:20:38","2016-11-01 18:42:05",A8BD4FF1-9921-4BB4-AFAB-34531C192FC2,"iPhone6,2",02:00:00:00:00:00,60E50852-02B2-4FAF-A691-91EFB04A0F8E,,,A8BD4FF1-9921-4BB4-AFAB-34531C192FC2,,,5920059977,CD41951,RU,217.118.93.188,CD41951p492_26d169e1607a___2119552___2185832___110957a4-a00c-11e6-9bef-11407fe0a1a9
"2016-11-01 06:06:17","2016-11-01 20:03:38",ADCC94A4-6CD0-46E2-BA7E-DA97449ABD51,"iPhone3,1",02:00:00:00:00:00,D02D918F-7E36-4B8F-B9F8-A62565920378,,,ADCC94A4-6CD0-46E2-BA7E-DA97449ABD51,,,5752890795,CD41951,RU,95.153.135.167,CD41951p2177_d461af72df40___2119552___2185832___4bf9a9bc-9ff9-11e6-92cb-1140e378771f
"2016-11-01 20:31:37","2016-11-01 20:34:23",280D9CDD-A5E1-4D7D-A543-E19DE771EC67,"iPhone5,2",02:00:00:00:00:00,705799AC-9373-4F6A-852A-E0D83A692B78,276E4E9D-CAE7-4FD5-8A9D-4A1B74302637,705799AC-9373-4F6A-852A-E0D83A692B78,280D9CDD-A5E1-4D7D-A543-E19DE771EC67,A864D5D8-EC1E-4A8A-957D-85A0F806486A,280D9CDD-A5E1-4D7D-A543-E19DE771EC67,5920161032,CD31341,RU,109.252.45.226,CD31341p59774___2119552___2185832___0806512297888080___A01033-59774___4603
"2016-11-01 15:04:32","2016-11-01 21:25:04",F8C6A662-70B9-4AB1-97BB-AD5AC74F011B,"iPhone7,2",02:00:00:00:00:00,C8F452F8-C844-4AC7-AF12-8367026EF157,,,F8C6A662-70B9-4AB1-97BB-AD5AC74F011B,,,5920201469,CD31341,GE,91.231.218.128,CD31341p241304___2119552___2185832___4320513116336039___A01033-241304___
"2016-11-01 23:27:45","2016-11-01 23:38:25",A5728616-534F-4AD6-88EB-ADC606B9469B,"iPhone4,1",02:00:00:00:00:00,CC070D22-481F-485A-8C3B-EE5F03688A78,,,A5728616-534F-4AD6-88EB-ADC606B9469B,,,5920300703,CD31341,RU,5.18.228.28,CD31341p59774___2119552___2185832___6554675765982160___A01033-59774___4603
"2016-11-01 05:18:51","2016-11-02 05:22:43",DDBB6F49-2692-47A0-802B-C3410C1ECC2C,"iPad4,2",02:00:00:00:00:00,5348FAEB-D400-4BEA-932E-4A47A3AFC98C,,,DDBB6F49-2692-47A0-802B-C3410C1ECC2C,,,3306524317,CD41951,RU,5.175.115.169,CD41951p952___2119552___2185832___ac49756a-9ff2-11e6-95b6-1140e2e619c0
"2016-11-02 07:08:10","2016-11-02 07:10:19",F50C7114-3F1A-468E-A8CF-2E419A060F34,"iPad2,5",02:00:00:00:00:00,ACD8BE1F-47C7-4CB5-BDFB-843ECA946A38,417C2073-495E-47BB-B8E9-401BA5596560,ACD8BE1F-47C7-4CB5-BDFB-843ECA946A38,F50C7114-3F1A-468E-A8CF-2E419A060F34,DDDAE1C1-D383-424C-8573-0E4A2801FCCF,F50C7114-3F1A-468E-A8CF-2E419A060F34,5920606284,CD31341,RU,95.104.235.113,CD31341p40659___2119552___2185832___2065599079561311___A01033-40659___
"2016-11-02 06:32:57","2016-11-02 08:51:36",972B40DD-49E1-4073-9BF6-84A1C02EA9B4,"iPhone6,2",02:00:00:00:00:00,B803C854-5290-4369-9B4B-93044D370495,,,972B40DD-49E1-4073-9BF6-84A1C02EA9B4,,,3710089914,CD31341,RU,85.115.248.9,CD31341p59774___2119552___2185832___8153435039752381___A01033-59774___4603
"2016-11-02 09:04:41","2016-11-02 09:07:03",5AEA1ED4-614A-4025-A8D7-6FFFC621EB15,"iPad2,5",02:00:00:00:00:00,0A7F090D-79A6-48A3-B341-706AAF88AE21,ACD8BE1F-47C7-4CB5-BDFB-843ECA946A38,0A7F090D-79A6-48A3-B341-706AAF88AE21,5AEA1ED4-614A-4025-A8D7-6FFFC621EB15,F50C7114-3F1A-468E-A8CF-2E419A060F34,5AEA1ED4-614A-4025-A8D7-6FFFC621EB15,5920684867,CD31341,RU,95.104.210.4,CD31341p40659___2119552___2185832___3658316610253907___A01033-40659___
"2016-11-02 09:40:30","2016-11-02 09:50:04",A509D375-43B2-4E09-A0B5-A3705A9C86DD,"iPhone8,1",02:00:00:00:00:00,23BB5A70-6B9B-458E-91E5-58673DBAACF9,,,A509D375-43B2-4E09-A0B5-A3705A9C86DD,,,5920719155,CD31341,RU,37.113.176.122,CD31341p59774___2119552___2185832___4985621822556304___A01033-59774___4603
