"Click Date","Install Date","Device Id","Device Name",MAC,IDFV,IDFV_OLD,IDFV_NEW,IDFA,IDFA_OLD,IDFA_NEW,GDID,"Sub Publisher",Country,IP,"Glispa Click ID"
"2016-11-02 10:43:12","2016-11-02 10:45:02",65A5117F-57E7-4F77-9C71-C112FCF43AFC,"iPhone5,3",02:00:00:00:00:00,F0C633D8-5DBB-4B4A-9354-4C68B5ADF488,,,65A5117F-57E7-4F77-9C71-C112FCF43AFC,,,5920766630,CD31341,RU,5.18.61.239,CD31341p59774___2119552___2185832___6822497175690432___A01033-59774___4603
"2016-11-02 10:48:13","2016-11-02 10:51:12",FF688C6D-5BB2-465E-857E-95E4C71A97B5,"iPhone6,2",02:00:00:00:00:00,8D49DA88-AB04-480B-9CF9-3ADEDFE42CA6,,,FF688C6D-5BB2-465E-857E-95E4C71A97B5,,,5920772124,CD31341,RU,78.81.180.239,CD31341p59774___2119552___2185832___3822333390830795___A01033-59774___4603
"2016-11-02 08:44:18","2016-11-02 11:35:16",249A155B-E67F-493E-82D6-9D36BB03F8D1,"iPhone8,4",02:00:00:00:00:00,44A372EF-28F3-44DC-BB37-920DEEE8CBA5,,,249A155B-E67F-493E-82D6-9D36BB03F8D1,,,5920814438,CD31341,RU,217.118.78.122,CD31341p59774___2119552___2185832___3427012929007879___A01033-59774___4603
"2016-11-02 12:05:20","2016-11-02 12:11:06",00000000-0000-0000-0000-000000000000,"iPhone5,2",02:00:00:00:00:00,FD0CE3FF-ED04-496D-9C18-745079EE6DBD,,,00000000-0000-0000-0000-000000000000,,,5920851509,CD31341,RU,188.123.241.47,CD31341p59774___2119552___2185832___9783042401723331___A01033-59774___4603
"2016-11-02 12:23:06","2016-11-02 12:24:51",20484665-41CE-423D-BA17-B3817DA309DE,"iPhone5,2",02:00:00:00:00:00,EFC5203A-B7F2-4045-9515-6310588CB166,705799AC-9373-4F6A-852A-E0D83A692B78,EFC5203A-B7F2-4045-9515-6310588CB166,20484665-41CE-423D-BA17-B3817DA309DE,280D9CDD-A5E1-4D7D-A543-E19DE771EC67,20484665-41CE-423D-BA17-B3817DA309DE,5920866106,CD31341,RU,109.252.45.226,CD31341p59774___2119552___2185832___3131462307162607___A01033-59774___4603
"2016-11-02 12:40:22","2016-11-02 12:42:18",40FC5898-0E06-45FE-BC06-7E49A8E17FE8,"iPhone6,2",02:00:00:00:00:00,C9EE5E6F-3046-4B98-BE0E-F90471E03AFA,,,40FC5898-0E06-45FE-BC06-7E49A8E17FE8,,,5083396762,CD31341,RU,5.164.106.49,CD31341p59774___2119552___2185832___0522228140766566___A01033-59774___4603
"2016-11-02 12:41:12","2016-11-02 12:44:01",BBB105D5-02C7-47CD-B55D-9A566E599E0A,"iPhone8,1",02:00:00:00:00:00,B509B321-D26F-4521-8393-4A9C575D6EEB,,,BBB105D5-02C7-47CD-B55D-9A566E599E0A,,,5920887065,CD31341,RU,178.155.5.176,CD31341p59774___2119552___2185832___8145521556893502___A01033-59774___4603
"2016-11-02 13:55:50","2016-11-02 12:59:16",1FA3BA68-5451-45A2-8443-0D3CE8265145,"iPhone3,1",02:00:00:00:00:00,C0F7E78B-D4A9-4B1E-8C9A-50CBD573EA22,,,1FA3BA68-5451-45A2-8443-0D3CE8265145,,,5920974371,CD31341,RU,46.47.54.38,CD31341p59774___2119552___2185832___7012249557342328___A01033-59774___4603
"2016-11-02 13:14:45","2016-11-02 13:16:59",08982B46-2D26-4F5B-ADD3-7284CD9AFD80,"iPad2,5",02:00:00:00:00:00,23971393-342F-4214-8C96-D35837ECE458,0A7F090D-79A6-48A3-B341-706AAF88AE21,23971393-342F-4214-8C96-D35837ECE458,08982B46-2D26-4F5B-ADD3-7284CD9AFD80,5AEA1ED4-614A-4025-A8D7-6FFFC621EB15,08982B46-2D26-4F5B-ADD3-7284CD9AFD80,5920924271,CD31341,RU,95.104.223.14,CD31341p59774___2119552___2185832___9836935834165198___A01033-59774___4603
"2016-11-02 13:24:13","2016-11-02 13:27:40",D4419700-A1C0-4AD2-AC24-6287AF2B5776,"iPhone5,1",02:00:00:00:00:00,11112712-2043-42C5-8989-E4C340FF4D96,695C70FF-F635-4D04-9387-D540380C7B6B,11112712-2043-42C5-8989-E4C340FF4D96,D4419700-A1C0-4AD2-AC24-6287AF2B5776,D4419700-A1C0-4AD2-AC24-6287AF2B5776,D4419700-A1C0-4AD2-AC24-6287AF2B5776,5023458510,CD31341,RU,93.185.28.42,CD31341p59774___2119552___2185832___3619242730507257___A01033-59774___4603
"2016-11-02 13:22:55","2016-11-02 13:43:57",7E16F4F5-DEEA-4B28-9275-CA1153ED833B,"iPhone6,2",02:00:00:00:00:00,A2D371A5-E59B-43B3-9DC0-F17E9199FD1D,,,7E16F4F5-DEEA-4B28-9275-CA1153ED833B,,,5866990249,CD31341,RU,46.63.253.254,CD31341p59774___2119552___2185832___1961288015892756___A01033-59774___4603
"2016-11-02 13:38:53","2016-11-02 13:47:45",5042F233-5491-4CD1-ABA3-396415724914,"iPad2,5",02:00:00:00:00:00,EE37843C-10DD-43BE-938B-38DE7DD320A1,,,5042F233-5491-4CD1-ABA3-396415724914,,,3810598680,CD31341,RU,188.162.36.12,CD31341p59774___2119552___2185832___2670215634437194___A01033-59774___4603
"2016-11-02 13:52:49","2016-11-02 13:55:02",E6BD120B-667A-4575-97F7-A2D381E6F3AA,"iPad2,5",02:00:00:00:00:00,B09E910E-18A6-4737-862E-30C49406954C,23971393-342F-4214-8C96-D35837ECE458,B09E910E-18A6-4737-862E-30C49406954C,E6BD120B-667A-4575-97F7-A2D381E6F3AA,08982B46-2D26-4F5B-ADD3-7284CD9AFD80,E6BD120B-667A-4575-97F7-A2D381E6F3AA,5920968146,CD31341,RU,95.104.205.254,CD31341p59774___2119552___2185832___3581371565502421___A01033-59774___4603
"2016-11-02 14:18:43","2016-11-02 14:30:58",FBC6A2BF-4B31-4763-9155-1E2C6B958E0C,"iPhone4,1",02:00:00:00:00:00,DB1E1A42-29E7-4420-BF1D-8DC9EEECCD83,,,FBC6A2BF-4B31-4763-9155-1E2C6B958E0C,,,5921009834,CD31341,RU,94.243.51.176,CD31341p59774___2119552___2185832___7791497152822783___A01033-59774___4603
"2016-11-02 14:47:14","2016-11-02 14:49:32",B88CB967-8E68-44A1-B57D-B8B33A6B2659,"iPad2,5",02:00:00:00:00:00,708E25BA-F1EA-49A0-8BBA-CAD8EAD64136,B09E910E-18A6-4737-862E-30C49406954C,708E25BA-F1EA-49A0-8BBA-CAD8EAD64136,B88CB967-8E68-44A1-B57D-B8B33A6B2659,E6BD120B-667A-4575-97F7-A2D381E6F3AA,B88CB967-8E68-44A1-B57D-B8B33A6B2659,5921031351,CD31341,RU,91.185.85.45,CD31341p59774___2119552___2185832___7336569358608124___A01033-59774___4603
"2016-11-02 14:49:31","2016-11-02 14:52:34",55AB7931-783D-49EA-AC7E-917416F9EA4C,"iPhone6,2",02:00:00:00:00:00,87B98DBA-A506-4634-8A4F-34927BD034EB,,,55AB7931-783D-49EA-AC7E-917416F9EA4C,,,5462710474,CD31341,RU,46.32.66.98,CD31341p59774___2119552___2185832___2856124596238607___A01033-59774___4603
"2016-11-02 14:52:39","2016-11-02 15:00:17",46B9D0FD-DD62-435E-9BD8-4B0BA481EF0D,"iPhone6,1",02:00:00:00:00:00,CB231D74-00E9-4D0C-9675-2224954EDD3A,,,46B9D0FD-DD62-435E-9BD8-4B0BA481EF0D,,,5921043646,CD31341,RU,95.153.133.71,CD31341p59774___2119552___2185832___3630442003882424___A01033-59774___4603
"2016-11-02 15:01:06","2016-11-02 15:10:57",522AC227-2291-409F-B5A0-A2551AAB11E2,"iPad2,2",02:00:00:00:00:00,A7AD7AC3-A163-476D-AC95-3ACFD23B3F0E,C6D95263-FF1F-4D28-A42F-78493790CA52,A7AD7AC3-A163-476D-AC95-3ACFD23B3F0E,522AC227-2291-409F-B5A0-A2551AAB11E2,4CD5867F-3B43-49D3-A61B-D2602F4E5275,522AC227-2291-409F-B5A0-A2551AAB11E2,5921055936,CD31341,RU,109.252.26.78,CD31341p59774___2119552___2185832___3861279225424357___A01033-59774___4603
"2016-11-02 15:18:54","2016-11-02 15:21:19",C2F9A8A5-5B9A-4760-AB67-3DF63986B5E8,"iPad2,5",02:00:00:00:00:00,F4C1A346-80E2-44A0-A53C-F39DBE00A1A4,708E25BA-F1EA-49A0-8BBA-CAD8EAD64136,F4C1A346-80E2-44A0-A53C-F39DBE00A1A4,C2F9A8A5-5B9A-4760-AB67-3DF63986B5E8,B88CB967-8E68-44A1-B57D-B8B33A6B2659,C2F9A8A5-5B9A-4760-AB67-3DF63986B5E8,5921067789,CD31341,RU,95.104.248.200,CD31341p59774___2119552___2185832___0823620237097080___A01033-59774___4603
"2016-11-02 15:23:49","2016-11-02 15:26:02",80605DD4-3357-43BA-BC37-9B5DA7AE3898,"iPad2,5",02:00:00:00:00:00,4DC06032-F511-4D59-A9C7-BBEB0BF06CA6,F4C1A346-80E2-44A0-A53C-F39DBE00A1A4,4DC06032-F511-4D59-A9C7-BBEB0BF06CA6,80605DD4-3357-43BA-BC37-9B5DA7AE3898,C2F9A8A5-5B9A-4760-AB67-3DF63986B5E8,80605DD4-3357-43BA-BC37-9B5DA7AE3898,5921073078,CD31341,RU,95.104.246.21,CD31341p59774___2119552___2185832___1497291508186621___A01033-59774___4603
"2016-11-02 15:32:13","2016-11-02 15:34:53",39621684-021D-49FA-96D7-B388CDE4739D,"iPad2,5",02:00:00:00:00:00,2C6D209E-D8AD-4CA6-A85B-A2169C318D6D,4DC06032-F511-4D59-A9C7-BBEB0BF06CA6,2C6D209E-D8AD-4CA6-A85B-A2169C318D6D,39621684-021D-49FA-96D7-B388CDE4739D,80605DD4-3357-43BA-BC37-9B5DA7AE3898,39621684-021D-49FA-96D7-B388CDE4739D,5921083137,CD31341,RU,95.104.239.58,CD31341p59774___2119552___2185832___6104567040582032___A01033-59774___4603
"2016-11-02 15:43:57","2016-11-02 15:46:08",75BE495B-219A-477A-9F55-8680C55C6E38,"iPad2,5",02:00:00:00:00:00,04DEC6C8-4C60-4545-80A8-3691846D6CBC,2C6D209E-D8AD-4CA6-A85B-A2169C318D6D,04DEC6C8-4C60-4545-80A8-3691846D6CBC,75BE495B-219A-477A-9F55-8680C55C6E38,39621684-021D-49FA-96D7-B388CDE4739D,75BE495B-219A-477A-9F55-8680C55C6E38,5921095669,CD31341,RU,95.104.232.172,CD31341p59774___2119552___2185832___8714732395497286___A01033-59774___4603
"2016-11-02 16:09:21","2016-11-02 16:11:35",F1748482-B08A-4B74-B0A4-14A4A1CF030E,"iPad2,5",02:00:00:00:00:00,22D30FB2-C5EC-436A-9CB5-2AD5F9A2CF6A,04DEC6C8-4C60-4545-80A8-3691846D6CBC,22D30FB2-C5EC-436A-9CB5-2AD5F9A2CF6A,F1748482-B08A-4B74-B0A4-14A4A1CF030E,75BE495B-219A-477A-9F55-8680C55C6E38,F1748482-B08A-4B74-B0A4-14A4A1CF030E,5921123511,CD31341,RU,95.104.217.123,CD31341p40659___2119552___2185832___3217036740795362___A01033-40659
"2016-11-02 16:13:35","2016-11-02 16:15:49",2309173E-36DA-413E-A529-FF6A10375C53,"iPad2,5",02:00:00:00:00:00,5C9F8BD6-E50E-431B-8502-1897840EEB16,22D30FB2-C5EC-436A-9CB5-2AD5F9A2CF6A,5C9F8BD6-E50E-431B-8502-1897840EEB16,2309173E-36DA-413E-A529-FF6A10375C53,F1748482-B08A-4B74-B0A4-14A4A1CF030E,2309173E-36DA-413E-A529-FF6A10375C53,5921127985,CD31341,RU,95.104.209.97,CD31341p59774___2119552___2185832___2706505836878227___A01033-59774___4603
"2016-11-02 16:18:06","2016-11-02 16:20:32",4C8C02A5-C4DA-4140-BB41-44CBC4E9396A,"iPad2,5",02:00:00:00:00:00,9942876B-DB74-4908-BA0B-D2561FEB6A91,5C9F8BD6-E50E-431B-8502-1897840EEB16,9942876B-DB74-4908-BA0B-D2561FEB6A91,4C8C02A5-C4DA-4140-BB41-44CBC4E9396A,2309173E-36DA-413E-A529-FF6A10375C53,4C8C02A5-C4DA-4140-BB41-44CBC4E9396A,5921133020,CD31341,RU,95.104.204.224,CD31341p59774___2119552___2185832___5537371086178026___A01033-59774___4603
"2016-11-02 16:24:18","2016-11-02 16:26:36",585ECAA8-99F5-488A-9223-D8B71F890C9F,"iPad2,5",02:00:00:00:00:00,A92C671F-35EF-4DA5-906D-AD418EE03204,9942876B-DB74-4908-BA0B-D2561FEB6A91,A92C671F-35EF-4DA5-906D-AD418EE03204,585ECAA8-99F5-488A-9223-D8B71F890C9F,4C8C02A5-C4DA-4140-BB41-44CBC4E9396A,585ECAA8-99F5-488A-9223-D8B71F890C9F,5921139496,CD31341,RU,95.104.200.234,CD31341p59774___2119552___2185832___9584553287893240___A01033-59774___4603
"2016-11-02 16:32:42","2016-11-02 16:35:31",16E67BE5-18FE-40BB-A147-5FF04DFE89BB,"iPad2,5",02:00:00:00:00:00,47257DE5-9278-4A76-BA40-E956F5388AF9,A92C671F-35EF-4DA5-906D-AD418EE03204,47257DE5-9278-4A76-BA40-E956F5388AF9,16E67BE5-18FE-40BB-A147-5FF04DFE89BB,585ECAA8-99F5-488A-9223-D8B71F890C9F,16E67BE5-18FE-40BB-A147-5FF04DFE89BB,5921149057,CD31341,RU,95.104.190.9,CD31341p59774___2119552___2185832___9893083537235363___A01033-59774___4603
"2016-11-02 16:58:11","2016-11-02 17:00:19",AB6F3077-6815-4156-90BA-1F36F6DB37F4,"iPad2,5",02:00:00:00:00:00,8DD7B012-D47F-4324-8613-32DFB9D2052F,47257DE5-9278-4A76-BA40-E956F5388AF9,8DD7B012-D47F-4324-8613-32DFB9D2052F,AB6F3077-6815-4156-90BA-1F36F6DB37F4,16E67BE5-18FE-40BB-A147-5FF04DFE89BB,AB6F3077-6815-4156-90BA-1F36F6DB37F4,5921175438,CD31341,RU,91.185.83.147,CD31341p59774___2119552___2185832___4057378247279145___A01033-59774___4603
"2016-11-02 17:03:53","2016-11-02 17:06:13",FC7C27FF-DD30-4009-9D7A-2D4A32CC1D11,"iPad2,5",02:00:00:00:00:00,9FAEBD7E-177F-4B50-9BC1-9717A66456C0,8DD7B012-D47F-4324-8613-32DFB9D2052F,9FAEBD7E-177F-4B50-9BC1-9717A66456C0,FC7C27FF-DD30-4009-9D7A-2D4A32CC1D11,AB6F3077-6815-4156-90BA-1F36F6DB37F4,FC7C27FF-DD30-4009-9D7A-2D4A32CC1D11,5921181676,CD31341,RU,91.185.80.94,CD31341p59774___2119552___2185832___2852534313419955___A01033-59774___4603
"2016-11-02 17:08:05","2016-11-02 17:10:17",161066F3-256F-41FE-B4F1-4A20BB5CBA35,"iPad2,5",02:00:00:00:00:00,8A8372CB-8DE7-4FF2-9321-0ADE74C5F724,9FAEBD7E-177F-4B50-9BC1-9717A66456C0,8A8372CB-8DE7-4FF2-9321-0ADE74C5F724,161066F3-256F-41FE-B4F1-4A20BB5CBA35,FC7C27FF-DD30-4009-9D7A-2D4A32CC1D11,161066F3-256F-41FE-B4F1-4A20BB5CBA35,5921185717,CD31341,RU,91.185.76.39,CD31341p59774___2119552___2185832___8627144275300408___A01033-59774___4603
"2016-11-02 17:28:27","2016-11-02 17:53:12",A0DCA218-0D6F-4774-8BB0-C1883431DB45,"iPhone4,1",02:00:00:00:00:00,B027279F-C08E-49BE-A06C-463AF93A70C9,CCC9B6BA-EA5E-47BE-B79A-83D825E44C06,B027279F-C08E-49BE-A06C-463AF93A70C9,A0DCA218-0D6F-4774-8BB0-C1883431DB45,A0DCA218-0D6F-4774-8BB0-C1883431DB45,A0DCA218-0D6F-4774-8BB0-C1883431DB45,5098890214,CD31341,RU,89.151.189.117,CD31341p59774___2119552___2185832___4235724566332210___A01033-59774___3266
"2016-11-02 19:19:36","2016-11-02 19:25:20",80CADF38-0F5A-4B82-8756-9FB579AABDE4,"iPad3,6",02:00:00:00:00:00,B7D6A7CF-A921-40EA-BE87-97FB32B2D7EE,,,80CADF38-0F5A-4B82-8756-9FB579AABDE4,,,5921321408,CD31341,RU,31.135.83.51,CD31341p59774___2119552___2185832___2994151168095123___A01033-59774___4603
"2016-11-02 14:32:34","2016-11-02 20:26:49",DB3F7D49-8223-4CA9-A1BD-DF2C9168498F,"iPhone6,2",02:00:00:00:00:00,6B736DC2-806B-4ABB-B503-AF064B42AD43,32BB6D18-8A58-4505-B534-6D8D99BA73F9,6B736DC2-806B-4ABB-B503-AF064B42AD43,DB3F7D49-8223-4CA9-A1BD-DF2C9168498F,DB3F7D49-8223-4CA9-A1BD-DF2C9168498F,DB3F7D49-8223-4CA9-A1BD-DF2C9168498F,5391197164,CD31341,RU,85.115.248.15,CD31341p59774___2119552___2185832___2038205692812558___A01033-59774___19915
"2016-11-02 20:31:35","2016-11-02 20:33:44",B4271137-007C-4EA6-8575-20950DF820E3,"iPhone6,2",02:00:00:00:00:00,516766FE-B228-4039-9F81-3716261EA391,,,B4271137-007C-4EA6-8575-20950DF820E3,,,5921383916,CD31341,RU,89.28.163.157,CD31341p59774___2119552___2185832___8285680063187678___A01033-59774___4603
"2016-11-02 22:29:02","2016-11-02 22:31:25",8F0696FF-9422-43E6-B303-FDD9B3626B88,"iPhone6,2",02:00:00:00:00:00,41B0EE39-345B-4317-A94A-FEFCACB735E3,,,8F0696FF-9422-43E6-B303-FDD9B3626B88,,,5921481135,CD31341,RU,31.200.230.60,CD31341p59774___2119552___2185832___8300209864881630___A01033-59774___4603
"2016-11-03 02:49:01","2016-11-03 02:51:12",2E24F64C-1155-4255-AB69-EC9A9E09B8CF,"iPad3,4",02:00:00:00:00:00,8260B654-0057-42F3-B79D-7DDCA76DA9E9,,,2E24F64C-1155-4255-AB69-EC9A9E09B8CF,,,2244051538,CD31341,RU,92.37.227.226,CD31341p59774___2119552___2185832___6550049821254828___A01033-59774___4603
"2016-11-03 05:03:58","2016-11-03 05:27:12",BBB825C5-AB1E-4866-AA8F-4F21D4A94694,"iPhone5,2",02:00:00:00:00:00,6F032577-AFC9-41E4-AEF0-A133D46A1864,,,BBB825C5-AB1E-4866-AA8F-4F21D4A94694,,,3448725308,CD31341,RU,145.255.8.121,CD31341p59774___2119552___2185832___6374597479112822___A01033-59774___5077
"2016-11-03 05:33:01","2016-11-03 05:35:06",D523D77B-5052-4294-8E10-F5463E423697,"iPad2,5",02:00:00:00:00:00,6A247931-2FFF-46A2-90B5-0A932F3DDD6F,8A8372CB-8DE7-4FF2-9321-0ADE74C5F724,6A247931-2FFF-46A2-90B5-0A932F3DDD6F,D523D77B-5052-4294-8E10-F5463E423697,161066F3-256F-41FE-B4F1-4A20BB5CBA35,D523D77B-5052-4294-8E10-F5463E423697,5921788252,CD31341,RU,91.185.73.207,CD31341p59774___2119552___2185832___7304201079217224___A01033-59774___4603
"2016-11-03 06:12:35","2016-11-03 06:15:03",00000000-0000-0000-0000-000000000000,"iPhone5,4",02:00:00:00:00:00,172953FA-25D7-40B4-807F-F82A155AB148,,,00000000-0000-0000-0000-000000000000,,,5921813470,CD31341,RU,95.79.22.233,CD31341p59774___2119552___2185832___1565998404110802___A01033-59774___4603
"2016-11-03 06:50:43","2016-11-03 06:54:22",736EE8F3-241A-4000-9F88-FCE8D4AEF8A5,"iPhone7,2",02:00:00:00:00:00,7AE17EA2-CE12-4A2F-99EB-FB3AA8E9745B,,,736EE8F3-241A-4000-9F88-FCE8D4AEF8A5,,,5921837973,CD31341,RU,178.45.12.158,CD31341p59774___2119552___2185832___2175895894381389___A01033-59774___4603
"2016-11-03 07:02:29","2016-11-03 07:05:06",4A1ED2F0-8B80-4C96-A655-ED186A0AAB30,"iPad2,5",02:00:00:00:00:00,0B309B3A-045F-4FE9-8A82-FB3A4F192646,6A247931-2FFF-46A2-90B5-0A932F3DDD6F,0B309B3A-045F-4FE9-8A82-FB3A4F192646,4A1ED2F0-8B80-4C96-A655-ED186A0AAB30,D523D77B-5052-4294-8E10-F5463E423697,4A1ED2F0-8B80-4C96-A655-ED186A0AAB30,5921844207,CD31341,RU,95.104.223.65,CD31341p59774___2119552___2185832___0275255497347250___A01033-59774___4603
"2016-11-03 07:31:19","2016-11-03 07:34:29",942A05F9-7F4F-41A8-86D6-7AD42B7F206D,"iPad2,5",02:00:00:00:00:00,695CB6FD-9C7C-49C2-B267-E63C2A15C456,0B309B3A-045F-4FE9-8A82-FB3A4F192646,695CB6FD-9C7C-49C2-B267-E63C2A15C456,942A05F9-7F4F-41A8-86D6-7AD42B7F206D,4A1ED2F0-8B80-4C96-A655-ED186A0AAB30,942A05F9-7F4F-41A8-86D6-7AD42B7F206D,5921861392,CD31341,RU,95.104.214.125,CD31341p59774___2119552___2185832___3871154178251088___A01033-59774___4603
"2016-11-03 07:47:48","2016-11-03 07:50:02",13BE6C40-5393-43C0-A419-B1FBB6892E45,"iPad2,5",02:00:00:00:00:00,CDDA6F31-039C-4006-AE3E-1CF4BED5F92A,695CB6FD-9C7C-49C2-B267-E63C2A15C456,CDDA6F31-039C-4006-AE3E-1CF4BED5F92A,13BE6C40-5393-43C0-A419-B1FBB6892E45,942A05F9-7F4F-41A8-86D6-7AD42B7F206D,13BE6C40-5393-43C0-A419-B1FBB6892E45,5921870721,CD31341,RU,95.104.209.35,CD31341p59774___2119552___2185832___6094242461889413___A01033-59774___4603
"2016-11-03 07:47:50","2016-11-03 07:50:14",66D13347-6423-4CED-99A1-37C553AA596E,"iPhone6,2",02:00:00:00:00:00,0183041B-2239-48F3-86FE-B93692D84DB3,,,66D13347-6423-4CED-99A1-37C553AA596E,,,5843129151,CD31341,RU,109.161.0.233,CD31341p59774___2119552___2185832___0322852105273377___A01033-59774___4603
"2016-11-03 07:49:27","2016-11-03 07:54:25",BEA31049-B6DF-42B7-9984-B6B0B4718567,"iPhone7,1",02:00:00:00:00:00,4D69A96F-E8B7-464E-8C15-0B4604F73ABB,,,BEA31049-B6DF-42B7-9984-B6B0B4718567,,,5921873493,CD31341,RU,93.81.127.198,CD31341p59774___2119552___2185832___9832240817106365___A01033-59774___4603
"2016-11-03 07:59:54","2016-11-03 08:04:25",C682B370-5F59-411A-B7DF-4E40AD988868,"iPad2,5",02:00:00:00:00:00,A020B042-9144-4A3D-B9B4-04CDE45C2779,CDDA6F31-039C-4006-AE3E-1CF4BED5F92A,A020B042-9144-4A3D-B9B4-04CDE45C2779,C682B370-5F59-411A-B7DF-4E40AD988868,13BE6C40-5393-43C0-A419-B1FBB6892E45,C682B370-5F59-411A-B7DF-4E40AD988868,5921880014,CD31341,RU,95.104.205.223,CD31341p59774___2119552___2185832___5516694959554322___A01033-59774___4603
"2016-11-03 08:51:55","2016-11-03 08:54:11",525E85DB-48E3-4F53-9E70-AC19994B0156,"iPad2,5",02:00:00:00:00:00,BD6600A3-149E-42BE-AA7A-0296B8AC9B19,9A1F6B74-125D-47B5-A0EC-CDA69AA5D753,BD6600A3-149E-42BE-AA7A-0296B8AC9B19,525E85DB-48E3-4F53-9E70-AC19994B0156,54F49527-C5A3-48D6-96BB-050EC45550FB,525E85DB-48E3-4F53-9E70-AC19994B0156,5921915121,CD31341,RU,95.104.188.101,CD31341p59774___2119552___2185832___4591093856771613___A01033-59774___4603
"2016-11-03 08:55:56","2016-11-03 08:58:14",C83E1375-EDDE-441B-8EB7-CB5DBF54F39D,"iPad2,5",02:00:00:00:00:00,0BF3E5E7-B1A5-4912-BB80-A69859DAAC05,BD6600A3-149E-42BE-AA7A-0296B8AC9B19,0BF3E5E7-B1A5-4912-BB80-A69859DAAC05,C83E1375-EDDE-441B-8EB7-CB5DBF54F39D,525E85DB-48E3-4F53-9E70-AC19994B0156,C83E1375-EDDE-441B-8EB7-CB5DBF54F39D,5921918110,CD31341,RU,95.104.187.61,CD31341p59774___2119552___2185832___2402238309377829___A01033-59774___4603
"2016-11-03 09:04:21","2016-11-03 09:06:02",BDB24B41-74D7-49B1-90BA-23EDDCF6D4BE,"iPad5,4",02:00:00:00:00:00,92BBD857-7259-45DC-BB83-F65B86D285D9,B168A86C-0435-4995-9D81-06DBF0CB3FA2,92BBD857-7259-45DC-BB83-F65B86D285D9,BDB24B41-74D7-49B1-90BA-23EDDCF6D4BE,280AB90E-4232-400C-924F-0523F8DE57B2,BDB24B41-74D7-49B1-90BA-23EDDCF6D4BE,5921923953,CD31341,RU,95.104.185.189,CD31341p59774___2119552___2185832___3068892852971642___A01033-59774___4603
